orderid,orderdate,unitcost,price,orderqty,costofsales,productname,brandname,state
1176,12-04-12,614.0467168,699,8,4912.373734,WWI Projector 720p LCD56 Silver,Wide World Importers,Ondo
2453,11/15/2012,440.0787496,699,39,17163.07123,WWI Projector 720p LCD56 Silver,Wide World Importers,Osun
7701,04-02-13,276.8965039,499,24,6645.516093,WWI Projector 480p DLP12 Silver,Wide World Importers,Kano
2172,5/25/2014,143.8282922,499,10,1438.282922,WWI Projector 480p DLP12 Silver,Wide World Importers,Nasarawa
7567,7/31/2013,79.77172189,299,9,717.945497,WWI Screen 113in M1610 Silver,Wide World Importers,Kaduna
7686,12-03-13,3.605740424,299,8,28.84592339,WWI Screen 113in M1610 Silver,Wide World Importers,Ebonyi
2191,01-03-14,14.89692677,299,9,134.0723409,WWI Screen 113in M1610 Silver,Wide World Importers,Nasarawa
1926,9/26/2012,79.86418738,159,10,798.6418738,Proseware Photo Ink Jet Printer M100 Black,Proseware,Kogi
7631,11/14/2013,117.0129567,169,13,1521.168437,Proseware Ink Jet All in one M300 Black,Proseware,Ogun
217,12-01-12,46.20970919,169,8,369.6776736,Proseware Ink Jet All in one M300 Black,Proseware,Jigawa
450,9/25/2012,154.5077879,169,10,1545.077879,Proseware Ink Jet All in one M300 Black,Proseware,Kaduna
2287,4/21/2012,152.2511797,169,10,1522.511797,Proseware Ink Jet All in one M300 Black,Proseware,Sokoto
2607,10-07-13,2.615881527,169,8,20.92705222,Proseware Ink Jet All in one M300 Black,Proseware,Anambra
1953,1/31/2014,19.92077684,79,24,478.0986442,Proseware Laser Jet Printer E100 Black,Proseware,Delta
3221,6/24/2014,6.355434523,79,24,152.5304285,Proseware Laser Jet Printer E100 Black,Proseware,Jigawa
2451,4/18/2012,53.49411775,79,12,641.929413,Proseware Fax Machine E100 Black,Proseware,Oyo
1023,12/28/2011,56.70076535,91,8,453.6061228,Proseware Laser Fax Printer E100 Black,Proseware,Delta
2349,02-02-12,31.57969164,91,4,126.3187666,Proseware Laser Fax Printer E100 Black,Proseware,Adamawa
75,5/27/2014,63.01265703,78,20,1260.253141,Proseware Ink Jet Fax Machine E100 Black,Proseware,Jigawa
765,12-01-12,28.0785841,78,18,505.4145137,Proseware Ink Jet Fax Machine E100 Black,Proseware,Oyo
1457,1/31/2012,64.17852975,78,6,385.0711785,Proseware Ink Jet Fax Machine E100 Black,Proseware,Zamfara 
1326,11-12-13,78.51119626,116,13,1020.645551,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Anambra
2412,4/26/2013,72.49815766,116,12,869.9778919,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Zamfara 
2490,5/26/2013,61.38960013,116,10,613.8960013,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Zamfara 
2935,02-06-14,56.77050669,116,18,1021.86912,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Delta
3324,11-01-13,43.79632211,116,13,569.3521874,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Ekiti
2772,01-06-12,122.7485004,136,9,1104.736504,Proseware All-In-One Photo Printer M200 Black,Proseware,Oyo
2916,02-07-13,113.4819997,136,9,1021.337997,Proseware All-In-One Photo Printer M200 Black,Proseware,Kogi
2389,8/26/2014,107.4056335,129,36,3866.602808,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Proseware,Bauchi
185,10-08-12,130.8068161,209,8,1046.454529,Proseware High Speed Laser M2000 Black,Proseware,Jigawa
2166,3/14/2012,0.008362154,209,9,0.075259384,Proseware High Speed Laser M2000 Black,Proseware,Kaduna
2177,3/31/2012,124.7460361,209,9,1122.714325,Proseware High Speed Laser M2000 Black,Proseware,Niger
2940,5/20/2014,136.0734691,209,12,1632.881629,Proseware High Speed Laser M2000 Black,Proseware,Kwara
2286,3/13/2012,134.4015247,159,9,1209.613722,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Proseware,Bauchi
2651,05-10-12,123.3779629,228,10,1233.779629,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Proseware,Oyo
671,09-02-12,37.01811901,236,12,444.2174281,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Oyo
1047,12-02-14,153.1437309,236,6,918.8623852,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Oyo
1378,7/16/2013,23.11466567,236,10,231.1466567,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Kaduna
1618,6/28/2012,124.657057,248,12,1495.884684,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,Enugu
7262,08-10-12,116.1224302,248,24,2786.938325,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,Akwa Ibom
2460,7/22/2012,2.81832482,248,9,25.36492338,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,Bayelsa
717,08-12-14,73.87890252,229,10,738.7890252,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Proseware,Akwa Ibom
2960,1/22/2012,15.84874664,229,9,142.6387197,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Proseware,Adamawa
138,02-12-12,16.37680532,163,9,147.3912479,Proseware Office Jet All-in-One Printer M500 Black,Proseware,Kwara
461,12/16/2011,104.9549357,163,9,944.5944214,Proseware Office Jet All-in-One Printer M500 Black,Proseware,Borno
3008,4/25/2012,122.1118992,163,12,1465.34279,Proseware Office Jet All-in-One Printer M500 Black,Proseware,Osun
216,09-12-12,27.27179377,190,10,272.7179377,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Proseware,Osun
3018,3/17/2012,124.8533636,190,10,1248.533636,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Proseware,Katsina
2170,3/22/2014,173.4906838,199.9,10,1734.906838,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Proseware,Gombe
1684,12-08-12,48.46561002,159,9,436.1904902,Proseware Photo Inkjet Printer M100 Grey,Proseware,Lagos
3042,11-12-14,92.18054187,159,24,2212.333005,Proseware Photo Inkjet Printer M100 Grey,Proseware,Osun
7493,06-10-13,13.45853117,169,12,161.5023741,Proseware Ink Jet All in one M300 Grey,Proseware,Ondo
1384,4/13/2013,115.8159788,169,10,1158.159788,Proseware Ink Jet All in one M300 Grey,Proseware,Yobe
2220,9/17/2014,108.598538,169,10,1085.98538,Proseware Ink Jet All in one M300 Grey,Proseware,Kaduna
2873,04-07-12,84.61611217,169,10,846.1611217,Proseware Ink Jet All in one M300 Grey,Proseware,Sokoto
2881,06-08-13,104.6046078,169,12,1255.255294,Proseware Ink Jet All in one M300 Grey,Proseware,Adamawa
788,4/30/2012,14.49290809,79,5,72.46454044,Proseware Fax Machine E100 Grey,Proseware,Kogi
851,02-03-12,34.13419225,79,4,136.536769,Proseware Fax Machine E100 Grey,Proseware,Gombe
1765,10-08-13,0.646420447,79,13,8.403465812,Proseware Fax Machine E100 Grey,Proseware,Jigawa
2269,9/27/2012,69.43233822,79,5,347.1616911,Proseware Fax Machine E100 Grey,Proseware,Plateau
295,4/15/2012,26.29307554,78,12,315.5169064,Proseware Ink Jet Fax Machine E100 Grey,Proseware,Adamawa
3271,11/17/2014,30.43725365,78,26,791.3685948,Proseware Ink Jet Fax Machine E100 Grey,Proseware,Akwa Ibom
3064,12/27/2013,58.19802463,116,9,523.7822217,Proseware Mobile Receipt and Document Scanner M200 Grey,Proseware,Ebonyi
1710,5/25/2013,103.9759368,121,10,1039.759368,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,Proseware,Osun
2590,9/15/2013,42.42649794,121,10,424.2649794,Proseware Scan Jet Digital Flat Bed Scanner M300 Grey,Proseware,Osun
269,1/15/2013,30.70696192,136,9,276.3626573,Proseware All-In-One Photo Printer M200 Grey,Proseware,Nasarawa
100,10-10-12,0.337960921,129,13,4.393491969,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,Proseware,Nasarawa
2831,05-01-12,91.11640523,129,10,911.1640523,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,Proseware,Gombe
488,7/29/2014,30.69782193,160,12,368.3738632,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,Proseware,Ekiti
3371,4/19/2012,50.25667709,160,10,502.5667709,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,Proseware,Imo
2372,02-10-14,59.1586798,149,24,1419.808315,Proseware Duplex Scanner M200 Grey,Proseware,Anambra
2981,3/26/2012,66.80516954,159,10,668.0516954,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey",Proseware,Zamfara 
249,12-10-11,9.00423054,228,8,72.03384432,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,Proseware,Abia
1550,01-05-12,62.31209,228,9,560.80881,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,Proseware,FCT
1005,2/13/2014,30.48517885,248,6,182.9110731,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Zamfara 
1774,8/16/2012,35.5054452,248,12,426.0653424,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Kano
1849,5/18/2012,126.3313066,248,10,1263.313066,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Oyo
2521,3/19/2012,76.12970799,248,12,913.5564959,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Enugu
7718,8/25/2013,89.75407839,102,9,807.7867055,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Niger
564,03-04-13,58.61589708,102,27,1582.629221,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Edo
7725,5/29/2013,78.9065319,163,10,789.065319,Proseware Office Jet All-in-One Printer M500 Grey,Proseware,Ondo
938,7/13/2014,118.0570073,190,9,1062.513066,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Oyo
944,06-10-13,16.10535257,190,12,193.2642309,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Zamfara 
1609,3/31/2012,42.95940649,190,10,429.5940649,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Imo
2572,6/13/2012,36.07402215,190,12,432.8882659,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Ogun
7500,8/14/2014,12.75692395,188,12,153.0830874,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Cross River
652,8/18/2012,65.90994074,188,18,1186.378933,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Kebbi
910,07-08-14,98.65289812,188,10,986.5289812,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Kaduna
2234,2/20/2012,24.10681118,188,12,289.2817341,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Zamfara 
2296,03-02-14,58.92133083,188,12,707.05597,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Anambra
2528,05-10-14,74.20825185,188,10,742.0825185,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Kaduna
2988,10-02-12,152.8568288,188,10,1528.568288,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Ekiti
7670,4/15/2013,75.33564621,79,10,753.3564621,Proseware Laser Jet Printer E100 White,Proseware,Ebonyi
364,07-06-13,50.16198,79,9,451.45782,Proseware Laser Jet Printer E100 White,Proseware,FCT
1763,5/15/2012,23.18343458,79,6,139.1006075,Proseware Laser Jet Printer E100 White,Proseware,Sokoto
23,1/22/2014,1.317254574,209,9,11.85529117,Proseware Laser Jet Color Printer X300 White,Proseware,Edo
1121,12-02-13,123.7524729,209,13,1608.782148,Proseware Laser Jet Color Printer X300 White,Proseware,Benue
1421,5/18/2014,103.0719676,209,12,1236.863611,Proseware Laser Jet Color Printer X300 White,Proseware,Kebbi
1634,4/23/2014,77.22723831,87,60,4633.634299,Proseware Fax Phone E100 White,Proseware,Ebonyi
50,06-02-12,77.24411514,79,6,463.4646909,Proseware Fax Machine E100 White,Proseware,Jigawa
431,10/17/2012,48.39789736,79,4,193.5915894,Proseware Fax Machine E100 White,Proseware,Edo
1311,07-03-14,15.14619529,79,24,363.5086869,Proseware Fax Machine E100 White,Proseware,Bauchi
3411,1/28/2013,54.01468584,79,9,486.1321726,Proseware Fax Machine E100 White,Proseware,Bayelsa
2048,6/20/2013,78.94805572,78,10,789.4805572,Proseware Ink Jet Fax Machine E100 White,Proseware,Ebonyi
2376,6/24/2014,57.52038078,78,24,1380.489139,Proseware Ink Jet Fax Machine E100 White,Proseware,Kano
7241,06-06-13,56.3236651,116,12,675.8839812,Proseware Mobile Receipt and Document Scanner M200 White,Proseware,Imo
53,3/23/2012,96.40055223,116,10,964.0055223,Proseware Mobile Receipt and Document Scanner M200 White,Proseware,Bauchi
2554,2/20/2012,28.59395817,116,9,257.3456235,Proseware Mobile Receipt and Document Scanner M200 White,Proseware,Yobe
418,1/31/2012,94.63717828,121,9,851.7346045,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,Delta
795,5/14/2012,94.65477785,121,10,946.5477785,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,Enugu
2815,5/26/2012,47.56914455,121,20,951.382891,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,Anambra
178,4/26/2012,47.64843,136,10,476.4843,Proseware All-In-One Photo Printer M200 White,Proseware,Nasarawa
2258,01-07-12,44.30359025,136,9,398.7323122,Proseware All-In-One Photo Printer M200 White,Proseware,Anambra
3278,2/27/2014,79.8875143,136,12,958.6501716,Proseware All-In-One Photo Printer M200 White,Proseware,Bayelsa
7259,3/27/2012,62.31875786,129,10,623.1875786,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,Ogun
7609,03-08-12,12.05081562,129,9,108.4573406,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,Jigawa
2806,2/15/2013,101.688403,129,9,915.1956269,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,Akwa Ibom
2253,3/21/2014,37.17290689,158,10,371.7290689,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White",Proseware,Ondo
2169,5/24/2013,18.90985704,255,10,189.0985704,Proseware Duplex Scanner M200 White,Proseware,Borno
854,10/19/2012,32.26643005,209,24,774.3943213,Proseware High Speed Laser M2000 White,Proseware,Yobe
1230,6/25/2014,114.6412515,209,12,1375.695019,Proseware High Speed Laser M2000 White,Proseware,Ogun
2273,04-01-12,133.8878714,209,10,1338.878714,Proseware High Speed Laser M2000 White,Proseware,FCT
1477,6/23/2014,55.40344309,118,20,1108.068862,Proseware Laser Fax Printer M250 White,Proseware,Kaduna
599,8/15/2013,89.24046205,159,12,1070.885545,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,Rivers
2472,9/25/2012,22.0801117,159,8,176.6408936,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,Kogi
7663,10/13/2012,67.86761752,228,26,1764.558055,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,Benue
566,05-11-12,67.40165996,102,5,337.0082998,Proseware Photo Ink jet Printer E290 White,Proseware,Gombe
1768,7/15/2012,5.721207343,102,6,34.32724406,Proseware Photo Ink jet Printer E290 White,Proseware,Sokoto
2593,05-10-12,16.21948207,102,6,97.31689241,Proseware Photo Ink jet Printer E290 White,Proseware,Delta
1126,5/19/2013,126.5117151,163,10,1265.117151,Proseware Office Jet All-in-One Printer M500 White,Proseware,Osun
2889,3/24/2013,77.37824502,190,10,773.7824502,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,Proseware,Abia
1994,3/23/2014,29.24311875,196,10,292.4311875,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,Proseware,Cross River
2926,9/15/2013,151.0149415,196,16,2416.239063,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,Proseware,Delta
638,10/13/2014,52.37311285,121,13,680.8504671,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,Proseware,Kogi
2005,03-11-12,82.44560019,121,12,989.3472022,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,Proseware,Gombe
7689,01-12-14,95.77441775,136,9,861.9697597,Proseware All-In-One Photo Printer M200 Green,Proseware,Benue
1698,4/23/2013,76.88556576,136,10,768.8556576,Proseware All-In-One Photo Printer M200 Green,Proseware,Zamfara 
2211,7/14/2012,100.4201782,136,12,1205.042139,Proseware All-In-One Photo Printer M200 Green,Proseware,Nasarawa
2260,06-01-13,123.7033366,136,10,1237.033366,Proseware All-In-One Photo Printer M200 Green,Proseware,Rivers
735,5/27/2014,4.814593377,129,10,48.14593377,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Yobe
1261,10/14/2012,110.5536466,129,39,4311.592216,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Benue
3061,03-06-14,1.446509035,129,10,14.46509035,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Imo
2195,12/13/2013,59.66167661,77.68,18,1073.910179,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,Proseware,Abia
7505,7/13/2013,143.6683945,158,18,2586.031101,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Kogi
2752,12/28/2011,47.80870339,158,26,1243.026288,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Kwara
3038,11/14/2013,50.13401705,158,13,651.7422216,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Edo
3034,11-11-13,101.3180682,118,8,810.5445456,Proseware Laser Fax Printer M250 Green,Proseware,Plateau
807,3/23/2012,139.6968868,159,10,1396.968868,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Kano
2392,1/28/2012,74.74768357,159,9,672.7291521,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Abia
806,2/20/2012,9.524658168,12.95,4,38.09863267,Contoso Rechargeable Battery E100 Black,Contoso,Anambra
2209,04-07-13,4.916847332,12.95,10,49.16847332,Contoso Rechargeable Battery E100 Black,Contoso,FCT
311,3/29/2014,27.84834236,39.9,20,556.9668471,Contoso Dual USB Power Adapter - power adapter E300 Black,Contoso,Delta
225,3/20/2012,16.2403864,19.95,27,438.4904328,Contoso Car power adapter M90 Black,Contoso,Cross River
3320,05-02-12,14.65811953,16.5,10,146.5811953,Contoso Notebook Peripheral Kit M69 Black,Contoso,Katsina
2763,12-08-13,1.977574873,12.95,16,31.64119796,Contoso Mouse Lock Bundle E200 Black,Contoso,Kano
1872,09-11-12,12.08130771,13.5,5,60.40653857,Contoso Education Supplies Bundle E200 Black,Contoso,Ebonyi
2129,7/22/2012,5.990874743,13.5,5,29.95437371,Contoso Education Supplies Bundle E200 Black,Contoso,Cross River
2716,06-12-12,5.104390057,13.5,6,30.62634034,Contoso Education Supplies Bundle E200 Black,Contoso,Nasarawa
2328,08-02-14,5.575956105,9.5,12,66.91147326,Contoso Education Essentials Bundle M300 Black,Contoso,Kano
1941,12-10-11,11.44333748,11.5,4,45.77334993,Contoso Desktop Alternative Bundle E200 Black,Contoso,Zamfara 
2796,4/19/2014,2.659367306,11.5,20,53.18734611,Contoso Desktop Alternative Bundle E200 Black,Contoso,Lagos
3124,4/18/2014,1.923659218,11.5,60,115.4195531,Contoso Desktop Alternative Bundle E200 Black,Contoso,Kaduna
245,4/25/2013,1.068909443,9.5,10,10.68909443,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Delta
813,01-08-12,7.274408075,9.5,4,29.0976323,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Borno
2402,11-09-12,0.196005996,9.5,6,1.176035979,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Oyo
2877,8/30/2013,2.977637522,9.5,10,29.77637522,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Osun
3129,5/23/2012,1.391947569,9.5,6,8.351685414,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Delta
441,12/27/2012,4.848392519,11.5,18,87.27106535,Contoso Smart Battery M901 Black,Contoso,Borno
2474,11-03-13,1.60585176,11.5,13,20.87607289,Contoso Smart Battery M901 Black,Contoso,Lagos
741,1/25/2013,23.63837923,29.9,18,425.4908261,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,Contoso,Nasarawa
344,07-05-12,23.9230178,25.5,5,119.615089,Contoso Home/Office Laptop Power Adapter E300 Black,Contoso,Bauchi
1575,10/13/2012,7.403140104,25.5,6,44.41884062,Contoso Home/Office Laptop Power Adapter E300 Black,Contoso,Ebonyi
121,3/30/2013,11.3873927,27.9,10,113.873927,Contoso Enhanced Capacity Battery M800 Black,Contoso,Imo
1594,5/16/2012,23.65993645,27.9,10,236.5993645,Contoso Enhanced Capacity Battery M800 Black,Contoso,Bayelsa
2438,5/17/2013,72.3453135,95.95,10,723.453135,Contoso Connectivity Starter Kit Smart Buy M680 Black,Contoso,Enugu
1837,12/15/2013,6.259795711,11.9,18,112.6763228,Contoso 90W AC/DC Power Adapter E300 Black,Contoso,Lagos
193,11/20/2013,1.562768954,16.9,13,20.3159964,Contoso USB Data Link-direct connect adapter E600 Black,Contoso,Plateau
1474,9/25/2012,1.955167551,16.9,4,7.820670203,Contoso USB Data Link-direct connect adapter E600 Black,Contoso,Plateau
3375,7/14/2014,5.705214351,16.9,18,102.6938583,Contoso USB Data Link-direct connect adapter E600 Black,Contoso,Adamawa
187,11-01-14,8.522229135,33.9,6,51.13337481,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,Contoso,Oyo
1614,10/14/2013,16.06945309,39.9,13,208.9028902,Contoso Leather Case - case for digital photo camera X20 Black,Contoso,Ogun
3145,8/20/2014,11.71477149,39.9,6,70.28862896,Contoso Leather Case - case for digital photo camera X20 Black,Contoso,Niger
3307,03-12-14,18.68615707,39.9,10,186.8615707,Contoso Leather Case - case for digital photo camera X20 Black,Contoso,Kaduna
7377,12-10-11,13.54649068,19.9,4,54.18596272,Contoso Battery charger - bike E200 Black,Contoso,Ondo
2,1/17/2012,11.82527111,19.9,4,47.30108443,Contoso Battery charger - bike E200 Black,Contoso,Jigawa
804,3/19/2014,9.950668713,19.9,18,179.1120368,Contoso Battery charger - bike E200 Black,Contoso,Kwara
3109,8/24/2013,10.31982725,19.9,12,123.8379271,Contoso Battery charger - bike E200 Black,Contoso,Kogi
1156,6/19/2013,7.973017107,15.5,12,95.67620529,Contoso USB Optical Mouse E200 Black,Contoso,FCT
1447,5/31/2012,9.505658846,15.5,5,47.52829423,Contoso USB Optical Mouse E200 Black,Contoso,Ebonyi
1385,08-03-13,12.95927298,22.9,10,129.5927298,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,Contoso,Oyo
7528,2/23/2013,9.34956452,15.9,9,84.14608068,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Osun
2079,2/16/2012,9.124335543,15.9,4,36.49734217,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Lagos
2152,4/23/2013,0.294650017,15.9,10,2.94650017,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Bayelsa
3209,1/18/2012,11.77513048,15.9,4,47.10052193,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Kwara
1561,12/28/2011,0.190245181,11.9,6,1.141471085,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,Contoso,Kebbi
3257,10/24/2014,3.263403133,15.9,26,84.84848145,Contoso USB Wave Multi-media Keyboard E280 Blue,Contoso,Niger
2019,11-10-13,5.264407631,11.5,13,68.4372992,Contoso Smart Battery M901 Blue,Contoso,Bayelsa
7276,10/28/2013,1.633226477,13.9,13,21.2319442,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Gombe
7673,5/17/2014,2.54708656,13.9,20,50.94173121,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Ondo
1161,4/27/2013,5.576924033,13.9,10,55.76924033,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Ondo
1171,09-01-13,11.96091056,13.9,12,143.5309267,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Sokoto
3238,07-01-12,12.27906402,13.9,6,73.67438414,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Kano
1909,4/26/2013,0.082987297,12.95,10,0.829872971,Contoso Rechargeable Battery E100 White,Contoso,Zamfara 
2794,3/23/2012,10.53154887,12.95,4,42.12619548,Contoso Rechargeable Battery E100 White,Contoso,Sokoto
7546,11/26/2013,32.93726526,39.9,13,428.1844483,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,FCT
1055,10/16/2012,3.086450544,39.9,4,12.34580218,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,Anambra
2504,07-06-12,22.52131407,39.9,5,112.6065704,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,Anambra
1676,7/24/2013,14.46910766,19.95,12,173.629292,Contoso Car power adapter M90 White,Contoso,Kogi
2131,12-01-12,6.361763963,19.95,13,82.70293151,Contoso Car power adapter M90 White,Contoso,Sokoto
2596,05-12-14,0.936027057,19.95,10,9.36027057,Contoso Car power adapter M90 White,Contoso,Gombe
3205,1/18/2012,6.159109161,19.95,9,55.43198244,Contoso Car power adapter M90 White,Contoso,Cross River
7347,5/24/2012,14.21643525,16.5,10,142.1643525,Contoso Notebook Peripheral Kit M69 White,Contoso,Gombe
809,07-11-13,8.791374018,16.5,12,105.4964882,Contoso Notebook Peripheral Kit M69 White,Contoso,Rivers
1386,08-07-14,2.34832137,16.5,12,28.17985644,Contoso Notebook Peripheral Kit M69 White,Contoso,Kaduna
7662,06-12-12,8.599049632,13.5,6,51.59429779,Contoso Education Supplies Bundle E200 White,Contoso,Zamfara 
974,03-03-14,0.069726245,16.5,9,0.627536209,Contoso Laptop Starter Bundle M200 White,Contoso,Ekiti
191,3/26/2014,5.298799609,9.5,12,63.58559531,Contoso Education Essentials Bundle M300 White,Contoso,Taraba
427,9/21/2014,3.211631019,9.5,20,64.23262038,Contoso Education Essentials Bundle M300 White,Contoso,Anambra
2316,3/21/2014,7.368711199,9.5,9,66.31840079,Contoso Education Essentials Bundle M300 White,Contoso,FCT
1375,12-02-12,6.613064825,11.5,6,39.67838895,Contoso Desktop Alternative Bundle E200 White,Contoso,Jigawa
2888,8/27/2012,2.916458737,11.5,36,104.9925145,Contoso Smart Battery M901 White,Contoso,Taraba
7438,8/18/2013,26.7954651,29.9,10,267.954651,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,Contoso,Osun
363,10-10-12,5.051570568,25.5,6,30.30942341,Contoso Home/Office Laptop Power Adapter E300 White,Contoso,Osun
1044,03-07-13,25.63376946,25.5,10,256.3376946,Contoso Home/Office Laptop Power Adapter E300 White,Contoso,Borno
1688,11-11-12,26.36924611,29.9,8,210.9539688,Contoso USB 2.0 Dock Station docking station M800 White,Contoso,Cross River
7643,1/17/2013,20.26663321,27.9,9,182.3996988,Contoso Enhanced Capacity Battery M800 White,Contoso,Anambra
560,9/26/2012,23.4592413,27.9,10,234.592413,Contoso Enhanced Capacity Battery M800 White,Contoso,Edo
1999,6/19/2012,21.39494405,27.9,12,256.7393286,Contoso Enhanced Capacity Battery M800 White,Contoso,Imo
2062,04-03-12,1.974927548,27.9,10,19.74927548,Contoso Enhanced Capacity Battery M800 White,Contoso,Akwa Ibom
3035,3/28/2012,12.78530586,27.9,12,153.4236703,Contoso Enhanced Capacity Battery M800 White,Contoso,Kogi
1556,11-07-12,23.85869765,27.9,8,190.8695812,Contoso Connectivity Starter Kit Smart Buy M680 White,Contoso,Kebbi
3340,7/28/2013,5.821983413,27.9,12,69.86380095,Contoso Connectivity Starter Kit Smart Buy M680 White,Contoso,Imo
